,Year_Built,Size,opex_sqft_month,WalkScore,TransitScore,geohash,EstRentableArea,EstValue,Cap_Rate_Iss,Ownership,AirCon,Pool,Condition,constructionType,parkingType,numberOfBuildings,propertyTaxAmount,taxRate,zrent_median,mos_since_last_sale,Median_Home_Value_2019,Area_per_unit,Revenue_per_sqft_month
2500,1976.0,184.0,0.23,62.0,17.954545454545453,9vg5k,131058.0,8500000.0,0.0692297647058823,Y,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,1.0,361613.34,0.07163285442576246,1750.0,254.67997612361575,326200.0,712.2717391304348,1.5020000000000002
2624,1983.0,12.0,0.745,44.0,39.24075664319679,dhvqd,6716.0,640000.0,0.059425,N,CENTRAL,NONE,AVERAGE,FRAME/MASONRY,UNKNOWN,1.0,11182.75,0.02,2250.0,143.30191907932326,164500.0,559.6666666666666,2.206666666666667
2684,1991.0,8.0,0.49,54.0,43.0,9q5fe,8800.0,1550000.0,0.0500045161290322,Y,CENTRAL,NONE,GOOD,WOOD,SUBTERRANEAN,1.0,15189.95,0.004166666666666667,2595.0,351.6347390550928,620100.0,1100.0,1.6500000000000001
2688,1973.0,78.0,0.7320000000000001,68.0,56.0,9q5dt,29556.0,3050000.0,0.0838395043370508,N,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,1.0,17693.98,0.0037647058823529413,2635.0,120.00780626386504,190800.0,378.9230769230769,2.2587500000000005
2692,1983.0,126.0,0.33999999999999997,41.0,39.24075664319679,9vg69,49051.0,4400000.0,0.0932285818181818,N,CENTRAL,NONE,AVERAGE,WOOD,UNKNOWN,1.0,150680.46,0.07163285442576246,1185.0,120.00780626386504,142100.0,389.2936507936508,1.5675
2693,1972.0,76.0,0.24,71.0,33.857142857142854,9q5cp,62118.0,4250000.0,0.0845350588235294,N,REFRIGERATION,Yes,GOOD,WOOD,UNKNOWN,1.0,54681.52,0.007857142857142858,3995.0,295.9785654170304,190800.0,817.3421052631579,1.765
2694,1962.0,82.0,0.49,54.0,26.5,9q9jh,61081.0,4860000.0,0.09177062757201646,Y,NONE,NONE,EXCELLENT,UNKNOWN,GARAGE,1.0,86870.5,0.025,3237.5,1471.0992044445259,190800.0,744.890243902439,1.6125
2712,2010.0,157.0,0.51,53.0,39.24075664319679,9vk4x,160525.0,11500000.0,0.0272183478260869,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,ATTACHED,18.0,71416.77,0.07163285442576246,1800.0,120.00780626386504,190800.0,1022.452229299363,1.46
2713,2011.0,160.0,0.53,15.0,39.24075664319679,djj8c,143626.0,10300000.0,0.0425704854368932,N,CENTRAL,Yes,AVERAGE,WOOD,UNKNOWN,6.0,97216.09,0.022,1961.0,120.00780626386504,76300.0,897.6625,0.98
2714,2011.0,116.0,0.35,32.0,29.0,9vk43,128717.0,5800000.0,0.048133448275862,Y,CENTRAL,Yes,AVERAGE,WOOD/STEEL,UNKNOWN,9.0,48039.03,0.07163285442576246,1800.0,120.00780626386504,512100.0,1109.6293103448277,1.5766666666666669
2723,2010.0,159.0,0.52,36.0,23.0,9vk24,147878.0,8200000.0,0.053020731707317,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,ATTACHED,17.0,65084.1,0.07163285442576246,1800.0,120.00780626386504,190800.0,930.0503144654089,1.675
2725,1968.0,116.0,0.35750000000000004,43.0,39.24075664319679,9vfdn,115059.0,12100000.0,0.0644852892561983,N,NONE,Yes,UNKNOWN,UNKNOWN,CARPORT,1.0,288933.19,0.07163285442576246,1450.0,120.82917836596158,190800.0,991.8879310344828,1.54
2726,1968.0,116.0,0.35750000000000004,43.0,39.24075664319679,9vfdn,115059.0,2100000.0,0.0891104761904761,N,NONE,Yes,UNKNOWN,UNKNOWN,CARPORT,1.0,288933.19,0.07163285442576246,1650.0,120.82917836596158,190800.0,991.8879310344828,1.54
2727,1984.0,127.0,0.465,39.0,7.181818181818182,9vg4x,72085.0,2400000.0,0.0964945833333333,N,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,1.0,154850.07,0.07163285442576246,1437.0,124.9688937605282,137700.0,567.5984251968504,1.7733333333333332
2729,1980.0,120.0,0.17,17.0,4.142857142857143,9vffm,103034.0,3325000.0,0.0865551879699248,Y,NONE,POOL,UNKNOWN,UNKNOWN,UNKNOWN,1.0,292318.69,0.07163285442576246,1462.5,35.63646393650718,190800.0,858.6166666666667,2.15
2739,1983.0,342.0,0.49888888888888894,25.0,41.0,9vk10,325312.0,12120000.0,0.0950936468646864,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,31.0,750994.89,0.07163285442576246,1800.0,46.67570498868484,190800.0,951.2046783625731,1.461875
2740,1969.0,216.0,0.8375,50.0,29.166666666666668,9qh04,171282.0,12670000.0,0.0822651144435674,N,WALL UNIT,POOL/SPA,AVERAGE,FRAME,GARAGE,1.0,303882.54,0.014,1800.0,389.9106790127921,565600.0,792.9722222222222,2.3579999999999997
2743,1972.0,246.0,0.655,70.0,45.0,9q9m8,228624.0,26000000.0,0.0823860126138752,N,NONE,Yes,POOR,WOOD,GARAGE,1.0,695460.32,0.014,2500.0,3.077273809399843,767100.0,929.3658536585366,3.051428571428571
2746,1973.0,92.0,0.37,85.0,66.0,9q5fp,88684.0,35100000.0,0.0823860126138752,N,CENTRAL,Yes,GOOD,WOOD,BASEMENT GARAGE,1.0,204982.53,0.007400000000000001,2922.5,182.13639206644825,518000.0,963.9565217391304,2.1140000000000003
2757,1980.0,164.0,0.4228571428571429,69.0,28.0,9vk1e,150198.0,5300000.0,0.0798171698113207,Y,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,14.0,175942.14,0.07163285442576246,1800.0,135.05534317427387,190800.0,915.8414634146342,1.7574999999999998
2759,1999.0,156.0,0.11,50.0,3.185185185185185,9vk4u,144905.0,10000000.0,0.0766426,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,DETACHED,7.0,224291.0,0.07163285442576246,1800.0,112.25405362007358,409700.0,928.8782051282051,1.4689999999999999
2765,1980.0,124.0,0.5987499999999999,24.0,39.974944444444446,9tbq9,117521.0,8620000.0,0.0536265139211136,Y,NONE,NONE,AVERAGE,CONCRETE,GARAGE,6.0,74104.56,0.153,1519.0,17.139164197292818,241400.0,947.75,1.7129411764705882
2807,1971.0,9.0,0.6233333333333334,89.0,63.0,9q5c9,5797.0,15700000.0,0.0230156713375796,Y,NONE,NONE,AVERAGE,WOOD,BUILT-IN GARAGE,1.0,22338.82,0.0040789473684210535,2920.0,218.34247432686428,190800.0,644.1111111111111,2.228
2834,1975.0,88.0,0.12,56.0,39.24075664319679,9v665,71688.0,3400000.0,0.0834932352941176,N,NONE,Yes,UNKNOWN,UNKNOWN,GARAGE,1.0,112867.28,0.07163285442576246,2600.0,120.00780626386504,296700.0,814.6363636363636,1.125
2835,1981.0,168.0,0.49,56.0,39.24075664319679,9vhr2,116628.0,4550000.0,0.06463378717465051,N,CENTRAL,Yes,UNKNOWN,UNKNOWN,UNKNOWN,11.0,165912.86,0.07163285442576246,1800.0,42.3717151736989,151900.0,694.2142857142857,1.02
2863,1979.0,326.0,0.265,44.0,44.0,9vk0c,295618.0,6800000.0,0.0851330882352941,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,41.0,219276.79,0.07163285442576246,1800.0,102.92326654025675,82900.0,906.8036809815951,1.2775
2864,1969.0,116.0,0.6825000000000001,76.0,37.0,9mupy,91544.0,6965000.0,0.0739849246231155,N,NONE,POOL/SPA,UNKNOWN,UNKNOWN,UNKNOWN,1.0,479548.3,0.012,1800.0,29.656875033244276,579500.0,789.1724137931035,2.522222222222222
2866,1968.0,111.0,0.6100000000000001,83.0,55.0,9v6s2,106066.0,5970000.0,0.0924611390284757,N,NONE,COMMERCIAL,AVERAGE,WOOD/BRICK,CARPORT,4.0,370035.43,0.07163285442576246,2286.0,158.67800483057073,214200.0,955.5495495495495,2.0846666666666662
2867,1968.0,111.0,0.6100000000000001,83.0,55.0,9v6s2,106066.0,8500000.0,0.082027792501616,N,NONE,COMMERCIAL,AVERAGE,WOOD/BRICK,CARPORT,4.0,370035.43,0.07163285442576246,2425.0,158.67800483057073,214200.0,955.5495495495495,2.0846666666666662
2870,1961.0,104.0,0.53,55.0,48.0,9q5bu,114400.0,4250000.0,0.095059294117647,Y,CENTRAL,NONE,GOOD,WOOD,SUBTERRANEAN,1.0,80104.69,0.01653846153846154,2200.0,343.3881631500434,414600.0,1100.0,1.8009090909090908
2876,1972.0,156.0,0.5449999999999999,30.0,39.0,9tbq8,117082.0,2950000.0,0.0997423728813559,N,CHILLED WATER,NONE,AVERAGE,WOOD/STEEL,UNKNOWN,14.0,67298.04,0.08432142857142856,1500.0,179.9351148328295,112700.0,750.525641025641,2.2381818181818187
2877,1981.0,192.0,0.6,82.0,7.5,9vg4g,108299.0,2700000.0,0.0897122222222222,N,CENTRAL,Yes,GOOD,WOOD,UNKNOWN,1.0,275670.07,0.07163285442576246,2147.0,105.1245437738755,190800.0,564.0572916666666,1.9714285714285715
2879,1980.0,64.0,0.62,59.0,39.24075664319679,9v63g,65824.0,2150000.0,0.0978827906976744,Y,NONE,Yes,UNKNOWN,UNKNOWN,GARAGE,1.0,101913.31,0.07163285442576246,2600.0,78.01926440468928,892700.0,1028.5,1.23
2882,1975.0,73.0,0.66,57.0,39.24075664319679,9vhjh,64026.0,2900000.0,0.07062798718076116,Y,CENTRAL,Yes,UNKNOWN,UNKNOWN,CARPORT,7.0,69573.64,0.07163285442576246,1800.0,183.3191678934673,190800.0,877.068493150685,1.3275
2885,1986.0,32.0,0.65,69.0,39.24075664319679,9vffq,31616.0,1035000.0,0.0784502415458937,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,64104.98,0.07163285442576246,1337.5,75.19374437347714,144600.0,988.0,1.8873333333333335
2888,1923.0,0.0,0.9757894736842107,75.0,18.92063492063492,9vg4t,5616.0,365000.0,0.092317808219178,N,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,1.0,21763.44,0.07163285442576246,1497.5,77.16503741850886,98700.0,772.4381404550685,2.0728125000000004
2889,1970.0,0.0,0.495,86.0,51.0,9vk1j,8964.0,360000.0,0.0913972222222222,N,CENTRAL,NONE,AVERAGE,WOOD/STEEL,OFF STREET,2.0,30024.6,0.07163285442576246,1800.0,61.88751631951299,490900.0,772.4381404550685,2.0006666666666666
2890,1972.0,224.0,0.5650000000000001,31.0,9.25,9vg55,108932.0,4000000.0,0.06340501131602636,N,CENTRAL,NONE,FAIR,WOOD,UNKNOWN,1.0,117578.94,0.07163285442576246,1775.0,45.164380320827185,571600.0,486.30357142857144,1.8359999999999999
2892,1970.0,36.0,0.4,78.0,42.0,9t9pm,26528.0,900000.0,0.0660933333333333,Y,PACKAGE,GUNITE,VERY GOOD,MASONRY,UNKNOWN,7.0,12024.75,0.07163285442576246,1300.0,127.43301006681787,159300.0,736.8888888888889,1.1657142857142857
2893,1971.0,107.0,0.49,75.0,58.0,9t9p7,95417.0,1800000.0,0.06134996977405907,N,PACKAGE,GUNITE,AVERAGE,MASONRY,UNKNOWN,4.0,97385.89,0.07163285442576246,1200.0,181.97211764602895,119300.0,891.7476635514018,1.1
2916,1975.0,160.0,0.41,39.0,36.0,9tbqk,83432.0,4000000.0,0.05627226261901853,N,EVAPORATIVE,NONE,AVERAGE,WOOD/STEEL,GARAGE,10.0,73064.162,0.07239999999999999,1850.0,201.45506390775915,258600.0,521.45,1.5766666666666664
2917,1977.0,170.0,0.49,66.0,39.24075664319679,9vffs,159876.0,4740000.0,0.06340501131602636,Y,NONE,Yes,UNKNOWN,UNKNOWN,UNKNOWN,1.0,414672.66,0.07163285442576246,1325.0,139.39218787334366,190800.0,940.4470588235295,1.97
2945,1972.0,80.0,0.45,56.0,39.24075664319679,9vgsk,49332.0,2200000.0,0.0753109090909091,Y,CENTRAL,NONE,UNKNOWN,MASONRY,UNKNOWN,4.0,54594.89,0.07163285442576246,610.0,50.913985035503046,190800.0,616.65,2.935
2953,1982.0,316.0,0.4675,63.0,35.0,9vk0b,274158.0,6100000.0,0.0863644262295082,N,CENTRAL,Yes,GOOD,WOOD/STEEL,OFF STREET,23.0,259322.98,0.07163285442576246,1800.0,120.00780626386504,190800.0,867.5886075949367,1.3725
3037,1966.0,18.0,0.6333333333333333,72.0,8.0,9vfdp,15644.0,615000.0,0.0804552845528455,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,9878.4,0.07163285442576246,1650.0,173.2655733638055,174900.0,869.1111111111111,1.559
3043,1958.0,18.0,0.37,63.0,8.272727272727273,9vg45,12892.0,720000.0,0.0760125,N,CENTRAL,NONE,FAIR,WOOD,UNKNOWN,1.0,23463.68,0.07163285442576246,1657.5,29.952568989999033,99000.0,716.2222222222222,1.2675
3047,1971.0,12.0,0.65,69.0,43.0,9t9pd,7577.0,650000.0,0.0710830769230769,N,PACKAGE,GUNITE,AVERAGE,MASONRY,UNKNOWN,5.0,5324.42,0.07163285442576246,1350.0,53.37810134179271,117900.0,631.4166666666666,1.08
3048,1964.0,20.0,0.24,34.0,39.24075664319679,9vg4d,8128.0,625000.0,0.083464,Y,CENTRAL,NONE,AVERAGE,WOOD,UNKNOWN,1.0,8019.93,0.07163285442576246,1447.0,63.92451913271244,635400.0,406.4,2.77
3053,1983.0,238.0,0.31,54.0,50.0,9v67z,166192.0,9150000.0,0.0748749726775956,N,NONE,COMMERCIAL,AVERAGE,WOOD/BRICK,UNKNOWN,13.0,185387.54,0.07163285442576246,2550.0,140.0492855550209,190800.0,698.2857142857143,1.3516666666666668
3059,2011.0,152.0,0.53,2.0,39.24075664319679,9vk0r,166473.0,9875000.0,0.0569436962025316,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,DETACHED,10.0,164224.32,0.07163285442576246,1800.0,120.00780626386504,190800.0,1095.217105263158,1.36
3075,1962.0,34.0,0.7735714285714286,74.0,39.0,9q5cs,24466.0,2000000.0,0.036911,N,YES,NONE,UNKNOWN,WOOD,UNKNOWN,1.0,18399.91,0.014,2464.0,335.99581423117445,190800.0,719.5882352941177,2.5002702702702697
3114,1984.0,306.0,0.21,24.0,21.0,9tbtb,249841.0,15000000.0,0.07893585785455526,Y,PACKAGE,NONE,AVERAGE,STEEL/WOOD,UNKNOWN,38.0,185976.0,0.124,2295.0,183.35202277755116,224800.0,816.4738562091503,1.5049999999999997
3123,1985.0,160.0,0.42,61.0,43.0,9tbqm,134308.0,12000000.0,0.05259866,Y,PACKAGE,NONE,AVERAGE,STEEL/WOOD,GARAGE,10.0,69345.08,0.085,1950.0,204.67484254797765,315500.0,839.425,2.132857142857143
3128,1972.0,313.0,0.08,53.0,41.0,9vk0f,305170.0,4900000.0,0.0838730612244898,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,34.0,364653.98,0.07163285442576246,1800.0,85.77301704848074,208200.0,974.9840255591055,1.0719999999999998
3165,1969.0,286.0,0.6100000000000001,57.0,48.0,9v6s2,254809.0,10000000.0,0.07972,Y,NONE,COMMERCIAL,AVERAGE,WOOD/BRICK,UNKNOWN,28.0,840198.09,0.07163285442576246,2487.5,110.84129360446751,335000.0,890.9405594405595,2.0846666666666662
3176,1978.0,364.0,0.3892307692307692,72.0,44.0,9vk11,292235.0,7200000.0,0.0830933333333333,Y,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,34.0,226358.28,0.07163285442576246,1800.0,307.2149357737112,190800.0,802.8434065934066,1.4295
3271,1987.0,236.0,1.34,99.0,100.0,9q9ns,197807.0,67150000.0,0.05967623695580234,Y,NONE,POOL,GOOD,WOOD,CARPORT,1.0,411706.06,0.015,2192.5,265.3906683349548,569800.0,838.1652542372881,2.45
3276,1994.0,248.0,0.5549999999999999,41.0,12.636363636363637,djn55,253035.0,17200000.0,0.0556122337209302,Y,CENTRAL,COMMERCIAL,UNKNOWN,WOOD/STEEL,UNKNOWN,19.0,115598.73,0.017,1617.5,112.45118292457676,150000.0,1020.3024193548387,1.6783333333333335
3323,1986.0,352.0,0.33,29.0,30.0,djq5b,348919.0,34000000.0,0.06483971875551627,N,CENTRAL,NONE,AVERAGE,WOOD FRAME/METAL,DETACHED,28.0,617765.26,0.015,1600.0,15.200726036344955,190800.0,991.2471590909091,1.2511111111111113
3374,1971.0,228.0,0.25,70.0,35.0,9vk1d,235476.0,8600000.0,0.07711545044566803,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,18.0,223471.91,0.07163285442576246,1800.0,42.995957971292285,281500.0,1032.7894736842106,1.407142857142857
3379,1980.0,336.0,0.38,34.0,3.185185185185185,9vk4u,238835.0,11600000.0,0.0731139896741189,N,CENTRAL,Yes,GOOD,WOOD/STEEL,OFF STREET,34.0,122165.75,0.07163285442576246,1800.0,65.83010240957644,190800.0,710.8184523809524,1.4689999999999999
3384,1982.0,152.0,0.45,47.0,19.0,9vk08,123678.0,5450000.0,0.0784412844036697,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,UNKNOWN,13.0,138839.51,0.07163285442576246,1800.0,120.00780626386504,127900.0,813.671052631579,3.3425000000000002
3410,1972.0,197.0,0.26,69.0,35.0,9vk11,209480.0,16300000.0,0.0512801226993865,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,21.0,313697.94,0.07163285442576246,1800.0,55.447959039076025,190800.0,1063.3502538071066,1.4295
3422,1983.0,184.0,0.49,52.0,3.5333333333333328,9vk4w,146503.0,6550000.0,0.08469367113257514,Y,CENTRAL,Yes,AVERAGE,WOOD/STEEL,CARPORT,14.0,172497.19,0.01825151515151515,1800.0,120.00780626386504,190800.0,796.2119565217391,2.0915333333333335
3429,1992.0,256.0,0.4475,54.0,31.0,9vk12,240529.0,18880000.0,0.0652550847457627,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,14.0,721679.86,0.07163285442576246,1800.0,46.938544061355735,779200.0,939.56640625,1.24
3443,1980.0,468.0,0.34,63.0,48.0,9vk11,373844.0,17180000.0,0.0841874272409778,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,CARPORT,29.0,390736.89,0.07163285442576246,1800.0,186.14468792467943,190800.0,798.8119658119658,1.4295
3458,1984.0,712.0,0.46,49.0,5.769230769230769,9vk24,541172.0,52850000.0,0.0613663930139161,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,48.0,634838.62,0.07163285442576246,1800.0,44.83583147998856,136600.0,760.0730337078652,1.675
3542,1984.0,38.0,0.24,36.0,21.333333333333332,9qhhb,20640.0,1480000.0,0.0914878378378378,N,NONE,Yes,GOOD,WOOD,UNKNOWN,1.0,44862.08,0.008333333333333333,1800.0,22.067396809872132,169500.0,543.1578947368421,1.2466666666666666
3552,1970.0,28.0,1.0533333333333335,82.0,52.0,9v6kr,11030.0,3600000.0,0.0653450401960784,Y,NONE,YES,AVERAGE,CONCRETE,UNKNOWN,2.0,52062.03,0.07163285442576246,2175.0,82.45467375601066,166700.0,393.92857142857144,1.741818181818182
3555,1973.0,296.0,0.4,47.0,10.588235294117647,djn44,257751.0,12600000.0,0.086365,Y,CENTRAL,POOL & SPA,AVERAGE,WOOD,SHARED/COMMON,21.0,477950.18,0.023,1800.0,120.00780626386504,112200.0,870.7804054054054,1.5014285714285716
3564,1986.0,204.0,0.23,52.0,29.0,dhvrd,165689.0,10700000.0,0.07175981769119386,N,CENTRAL,Yes,AVERAGE,WOOD,ATTACHED,14.0,344632.01,0.018,1690.5,89.7813129067119,304100.0,812.2009803921569,1.2349999999999999
3604,1974.0,224.0,0.775,49.0,41.0,dhvnv,222575.0,17500000.0,0.059455544916497266,N,PACKAGE,Yes,AVERAGE,WOOD/STEEL,UNKNOWN,16.0,417098.76,0.019,2100.0,62.64317865344182,212600.0,993.6383928571429,2.045
3618,1975.0,50.0,0.49,39.0,3.5333333333333328,9v5vx,46400.0,1500000.0,0.0932324185185185,N,CENTRAL,Yes,UNKNOWN,UNKNOWN,UNKNOWN,5.0,63857.98,0.01825151515151515,1800.0,38.88909746080952,152300.0,928.0,2.0915333333333335
3660,1980.0,120.0,0.1,19.0,39.24075664319679,9vfcy,131082.0,6750000.0,0.0910502222222222,Y,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,399758.62,0.07163285442576246,1475.0,32.975218325714344,190800.0,1092.35,1.31
3662,1970.0,144.0,0.49,70.0,39.24075664319679,dhvnm,155466.0,5250000.0,0.0970228571428571,N,PACKAGE,Yes,AVERAGE,WOOD/STEEL,UNKNOWN,3.0,307539.85,0.025,2801.0,125.65884632628931,185700.0,1079.625,1.44
3663,1984.0,405.0,0.22,42.0,47.0,9vg5n,319969.0,19700000.0,0.069348730964467,Y,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,2.0,834196.8,0.07163285442576246,1467.5,273.7686637763396,139000.0,790.046913580247,1.9906666666666666
3667,1974.0,212.0,0.48,49.0,39.24075664319679,9vg40,170721.0,5870000.0,0.0619833049403747,N,CENTRAL,Yes,GOOD,WOOD,UNKNOWN,1.0,381387.7,0.07163285442576246,1225.0,30.642521555760137,107000.0,805.2877358490566,1.19
3672,1987.0,233.0,0.63,73.0,26.0,9vg4w,122100.0,8010000.0,0.0638570536828963,Y,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,1.0,338707.23,0.07163285442576246,1635.0,7.9726515378952945,149700.0,524.0343347639486,1.34
3726,1984.0,0.0,19.32,19.0,26.0,9vk4u,1318.0,7600000.0,0.06463378717465051,N,CENTRAL,NONE,AVERAGE,BRICK,CARPORT,1.0,226.27,0.07163285442576246,1800.0,103.12039584475991,190800.0,772.4381404550685,1.4689999999999999
3744,1969.0,308.0,0.7,30.0,39.24075664319679,9vk2f,279964.0,10100000.0,0.0754747524752475,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,CARPORT,21.0,246531.92,0.07163285442576246,1800.0,82.19183468333976,97000.0,908.974025974026,1.5733333333333333
3755,1985.0,399.0,0.21,62.0,40.0,9vg4x,289172.0,12150000.0,0.06791732486849607,N,CENTRAL,Yes,GOOD,WOOD,UNKNOWN,1.0,691153.64,0.07163285442576246,1400.0,177.17530456978508,161000.0,724.7418546365915,1.7733333333333332
3791,1971.0,195.0,1.23,51.0,69.0,9q9j2,123922.0,50000000.0,0.0469480594,Y,NONE,NONE,AVERAGE,UNKNOWN,GARAGE,1.0,808206.7,0.014,2977.5,213.0199831052786,1670900.0,635.4974358974359,2.94
3818,1977.0,161.0,0.72,48.0,16.61904761904762,9vg5j,109978.0,6300000.0,0.0607270746031746,N,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,2.0,311282.94,0.07163285442576246,1496.0,175.4997054815081,190800.0,683.0931677018633,1.828888888888889
3830,1970.0,192.0,0.49,39.0,39.24075664319679,9vg4q,175768.0,5600000.0,0.0829410714285714,N,CENTRAL,NONE,AVERAGE,WOOD,UNKNOWN,1.0,179383.39,0.07163285442576246,1725.0,8.334055262817778,393000.0,915.4583333333334,1.24
3835,1970.0,129.0,0.1,51.0,42.0,9vg5w,117006.0,4100000.0,0.0795329268292683,N,NONE,Yes,UNKNOWN,UNKNOWN,UNKNOWN,2.0,121567.85,0.07163285442576246,1299.0,118.69361090051055,190800.0,907.0232558139535,1.95
3837,1971.0,128.0,0.25,42.0,39.24075664319679,9vg1v,108658.0,3400000.0,0.0805358823529411,N,CENTRAL,Yes,AVERAGE,WOOD,UNKNOWN,1.0,68182.0,0.07163285442576246,1350.0,8.038361306063019,89500.0,848.890625,1.9
3838,1971.0,128.0,0.25,30.0,36.0,9vg1v,108658.0,2350000.0,0.0977902127659574,N,CENTRAL,Yes,AVERAGE,WOOD,UNKNOWN,1.0,68182.0,0.07163285442576246,1850.0,8.038361306063019,89500.0,848.890625,1.9
3843,1979.0,62.0,0.5449999999999999,24.0,29.5,9tbq8,40000.0,3350000.0,0.0700943283582089,Y,PACKAGE,NONE,AVERAGE,CONCRETE,UNKNOWN,4.0,20018.7,0.176,1443.5,148.42728099640576,157100.0,645.1612903225806,2.2381818181818187
3844,1979.0,0.0,0.5449999999999999,53.0,41.0,9tbq8,40000.0,1260000.0,0.0948150793650793,N,PACKAGE,NONE,AVERAGE,TILT-UP CONCRETE,UNKNOWN,4.0,20823.56,0.08432142857142856,1500.0,148.42728099640576,157100.0,772.4381404550685,2.2381818181818187
3848,1986.0,48.0,0.5987499999999999,24.0,39.974944444444446,9tbq9,31933.0,2900000.0,0.0644905263157894,Y,PACKAGE,NONE,AVERAGE,STEEL/WOOD,GARAGE,4.0,18487.12,0.153,1500.0,50.848275267335325,190800.0,665.2708333333334,1.7129411764705882
3872,1979.0,48.0,0.5283333333333334,64.0,48.0,9v67z,25400.0,1430000.0,0.0758860139860139,N,NONE,NONE,AVERAGE,WOOD,UNKNOWN,4.0,110575.29,0.07163285442576246,2200.0,117.11657646448516,190800.0,529.1666666666666,1.3516666666666668
3873,1985.0,40.0,0.24,44.0,39.24075664319679,9vg4d,43664.0,1440000.0,0.0771222222222222,Y,CENTRAL,NONE,AVERAGE,WOOD,UNKNOWN,1.0,33290.3,0.07163285442576246,1874.5,89.28848964545398,127200.0,1091.6,2.77
3876,1962.0,75.0,0.54,41.0,45.0,9vk1q,51716.0,1400000.0,0.1001371428571428,Y,NONE,NONE,AVERAGE,WOOD/STEEL,OFF STREET,6.0,174109.21,0.07163285442576246,1800.0,195.96829826575419,190800.0,689.5466666666666,2.04
3878,1983.0,36.0,0.4457142857142857,79.0,44.0,9v6s8,26220.0,1300000.0,0.0763730769230769,N,NONE,CONCRETE,AVERAGE,WOOD,UNKNOWN,1.0,83468.56,0.07163285442576246,2150.0,19.176167010492268,1503800.0,728.3333333333334,2.227777777777778
3886,1964.0,33.0,0.5657142857142857,71.0,10.375,9vg5p,24640.0,760000.0,0.0960368421052631,N,CENTRAL,NONE,AVERAGE,WOOD,UNKNOWN,1.0,39581.7,0.07163285442576246,1300.0,77.49358625934748,190800.0,746.6666666666666,1.511
3892,1977.0,14.0,0.6925,64.0,41.0,9tbq7,12127.0,1000000.0,0.065835,Y,PACKAGE,NONE,AVERAGE,CONCRETE,UNKNOWN,7.0,13772.26,0.157,1750.0,47.85848081570387,290700.0,866.2142857142857,2.3045454545454542
3899,1977.0,15.0,0.6925,60.0,38.0,9tbq7,8627.0,900000.0,0.0624255555555555,Y,PACKAGE,NONE,AVERAGE,STEEL/WOOD,UNKNOWN,2.0,5299.82,0.157,1750.0,46.7085598727687,290700.0,575.1333333333333,2.3045454545454542
3914,1959.0,26.0,0.5266666666666667,60.0,1.7647058823529411,9vk2c,18920.0,630000.0,0.096047619047619,N,CENTRAL,NONE,AVERAGE,WOOD/STEEL,ON & OFF STREET,1.0,17230.8,0.07163285442576246,1800.0,60.08049769490058,75500.0,727.6923076923077,1.785
3917,1982.0,14.0,0.48,24.0,35.07692307692308,9tbr6,8820.0,750000.0,0.0657626666666666,N,PACKAGE,NONE,AVERAGE,STEEL/WOOD,UNKNOWN,2.0,3916.38,0.12,1661.0,199.2537866741404,190800.0,630.0,3.575
3922,1982.0,80.0,0.4,75.0,5.857142857142857,9vg1f,30560.0,2325000.0,0.1121698924731182,N,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,1.0,98766.0,0.07163285442576246,1850.0,120.00780626386504,137400.0,382.0,1.725
3949,1968.0,164.0,0.16,30.0,37.0,9vff1,117204.0,3100000.0,0.06444040025207763,Y,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,238963.11,0.07163285442576246,1400.0,32.71237925304345,101700.0,714.6585365853658,1.32
